Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,n_clusters
RacketSports,FCM,Turn Vote,4,0.26229508196721313,0.08743169398907104,0.26229508196721313,0.13114754098360656,4
RacketSports,FCM,Majority Vote,4,0.2786885245901639,0.08800690250215704,0.2786885245901639,0.13377049180327866,4
RacketSports,FCM,Min Move,4,0.26229508196721313,0.21196433707218867,0.26229508196721313,0.1542575995753629,4
RacketSports,FCM,Turn Vote,8,0.36065573770491804,0.5513871374527112,0.36065573770491804,0.275373100059696,8
RacketSports,FCM,Majority Vote,8,0.3770491803278688,0.5807962529274004,0.3770491803278688,0.2903936010137008,8
RacketSports,FCM,Min Move,8,0.29508196721311475,0.16792028286724528,0.29508196721311475,0.17957124842370745,8
RacketSports,FCM,Turn Vote,12,0.3770491803278688,0.563037927887337,0.3770491803278688,0.3334981426213268,12
RacketSports,FCM,Majority Vote,12,0.36065573770491804,0.3778206364513018,0.36065573770491804,0.2828293113396463,12
RacketSports,FCM,Min Move,12,0.4098360655737705,0.521769070149718,0.4098360655737705,0.3729756582215598,12
RacketSports,FCM,Turn Vote,16,0.3770491803278688,0.3761140819964349,0.3770491803278688,0.347103825136612,16
RacketSports,FCM,Majority Vote,16,0.32786885245901637,0.34250585480093676,0.32786885245901637,0.2641085795708055,16
RacketSports,FCM,Min Move,16,0.45901639344262296,0.46120218579234973,0.45901639344262296,0.45440397783073616,16
RacketSports,FCM,Turn Vote,20,0.45901639344262296,0.4637605563835072,0.45901639344262296,0.4517261730376484,20
RacketSports,FCM,Majority Vote,20,0.5081967213114754,0.534418222942813,0.5081967213114754,0.5072086647282656,20
RacketSports,FCM,Min Move,20,0.4262295081967213,0.4229192938209332,0.4262295081967213,0.42180915328256796,20
RacketSports,FCM,Turn Vote,24,0.4918032786885246,0.5399882903981265,0.4918032786885246,0.49259862047585834,24
RacketSports,FCM,Majority Vote,24,0.39344262295081966,0.4789617486338798,0.39344262295081966,0.3659263120401019,24
RacketSports,FCM,Min Move,24,0.4098360655737705,0.33788706739526414,0.4098360655737705,0.36472358947239963,24
RacketSports,FCM,Turn Vote,28,0.5409836065573771,0.5981504833963851,0.5409836065573771,0.5369002582117337,28
RacketSports,FCM,Majority Vote,28,0.4918032786885246,0.5883424408014573,0.4918032786885246,0.4853452558370592,28
RacketSports,FCM,Min Move,28,0.47540983606557374,0.4800867888138862,0.47540983606557374,0.47720927273216696,28
RacketSports,FCM,Turn Vote,32,0.4918032786885246,0.4868745312332583,0.4918032786885246,0.4800045800997679,32
RacketSports,FCM,Majority Vote,32,0.4098360655737705,0.43426550948248155,0.4098360655737705,0.3923833543505675,32
RacketSports,FCM,Min Move,32,0.6065573770491803,0.6045081967213115,0.6065573770491803,0.6041787206685953,32
RacketSports,FCM,Turn Vote,36,0.4918032786885246,0.529352068696331,0.4918032786885246,0.48449750534568786,36
RacketSports,FCM,Majority Vote,36,0.4918032786885246,0.622248243559719,0.4918032786885246,0.49242967468618387,36
RacketSports,FCM,Min Move,36,0.5409836065573771,0.5295256943229333,0.5409836065573771,0.5300075372149992,36
RacketSports,FCM,Turn Vote,40,0.4426229508196721,0.44794667991389303,0.4426229508196721,0.4285941381023348,40
RacketSports,FCM,Majority Vote,40,0.36065573770491804,0.423743469645109,0.36065573770491804,0.34317440072026106,40
RacketSports,FCM,Min Move,40,0.6557377049180327,0.6607054148037754,0.6557377049180327,0.6517204107368041,40
RacketSports,KNN,Majority Vote,0,0.8688524590163934,0.8877049180327868,0.8688524590163934,0.863087731940191,3
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8902732240437159,0.8524590163934426,0.8428928882870802,4
RacketSports,KNN,Majority Vote,0,0.8032786885245902,0.8058618976651764,0.8032786885245902,0.7967003747670791,5
RacketSports,KNN,Majority Vote,0,0.8688524590163934,0.8877049180327868,0.8688524590163934,0.863087731940191,6
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8503993274485077,0.8524590163934426,0.8485614828478772,7
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8503993274485077,0.8524590163934426,0.8485614828478772,8
RacketSports,KNN,Majority Vote,0,0.8032786885245902,0.7956674473067915,0.8032786885245902,0.7978142076502733,9
RacketSports,KNN,Majority Vote,0,0.8032786885245902,0.7987332339791355,0.8032786885245902,0.7898696931483816,10
RacketSports,KNN,Majority Vote,0,0.8360655737704918,0.8348165495706479,0.8360655737704918,0.830313270675057,11
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8495316159250585,0.8524590163934426,0.8491803278688524,12
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.8213157699530333,0.819672131147541,0.816086322468277,13
RacketSports,KNN,Majority Vote,0,0.8032786885245902,0.8025898884143822,0.8032786885245902,0.7998660320817907,14
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.8275376717999668,0.819672131147541,0.8132326718435433,15
RacketSports,Local DISSFCM,Turn Vote,49,0.6721311475409836,0.7718024613516418,0.6721311475409836,0.6477732455837569,4,0.01
RacketSports,Local DISSFCM,Majority Vote,45,0.6721311475409836,0.7123695976154992,0.6721311475409836,0.6611469890158415,4,0.01
RacketSports,Local DISSFCM,Min Move,4,0.4918032786885246,0.5021098967820279,0.4918032786885246,0.4621639029117417,4,0.01
RacketSports,Local DISSFCM,Turn Vote,43,0.5573770491803278,0.5771523558408804,0.5573770491803278,0.5302637417409751,4,0.1
RacketSports,Local DISSFCM,Majority Vote,43,0.5573770491803278,0.6687483736664065,0.5573770491803278,0.5009931413553835,4,0.1
RacketSports,Local DISSFCM,Min Move,7,0.5245901639344263,0.3844652615144418,0.5245901639344263,0.43871703492516034,4,0.1
RacketSports,Local DISSFCM,Turn Vote,28,0.47540983606557374,0.4868471216164697,0.47540983606557374,0.426459861020463,4,1
RacketSports,Local DISSFCM,Majority Vote,28,0.47540983606557374,0.45099407045692363,0.47540983606557374,0.39212676133559954,4,1
RacketSports,Local DISSFCM,Min Move,4,0.47540983606557374,0.4790668348045397,0.47540983606557374,0.4550521609538003,4,1
RacketSports,Local DISSFCM,Turn Vote,18,0.36065573770491804,0.4848208864602307,0.36065573770491804,0.2626730761329553,4,10
RacketSports,Local DISSFCM,Majority Vote,4,0.3442622950819672,0.34428046963032966,0.3442622950819672,0.29984231352830915,4,10
RacketSports,Local DISSFCM,Min Move,7,0.5573770491803278,0.419514574033087,0.5573770491803278,0.47438524590163933,4,10
RacketSports,Local DISSFCM,Turn Vote,50,0.6229508196721312,0.6481621016189797,0.6229508196721312,0.6172995189388631,8,0.01
RacketSports,Local DISSFCM,Majority Vote,48,0.5737704918032787,0.6387825289464634,0.5737704918032787,0.5919025557478872,8,0.01
RacketSports,Local DISSFCM,Min Move,31,0.45901639344262296,0.5935951200914983,0.45901639344262296,0.42181774879746536,8,0.01
RacketSports,Local DISSFCM,Turn Vote,54,0.4262295081967213,0.39923108490464154,0.4262295081967213,0.33145653819433646,8,0.1
RacketSports,Local DISSFCM,Majority Vote,53,0.4098360655737705,0.4982722597235616,0.4098360655737705,0.3247288149416851,8,0.1
RacketSports,Local DISSFCM,Min Move,21,0.4918032786885246,0.4365237755829345,0.4918032786885246,0.44776760421806744,8,0.1
RacketSports,Local DISSFCM,Turn Vote,47,0.4262295081967213,0.5040683830960824,0.4262295081967213,0.4026411657559198,8,1
RacketSports,Local DISSFCM,Majority Vote,47,0.4262295081967213,0.6194379391100702,0.4262295081967213,0.436539758267414,8,1
RacketSports,Local DISSFCM,Min Move,40,0.4098360655737705,0.3697152717860224,0.4098360655737705,0.356515979466799,8,1
RacketSports,Local DISSFCM,Turn Vote,19,0.39344262295081966,0.522813252321449,0.39344262295081966,0.3917962373659917,8,10
RacketSports,Local DISSFCM,Majority Vote,19,0.3770491803278688,0.5722950819672131,0.3770491803278688,0.3584036973445915,8,10
RacketSports,Local DISSFCM,Min Move,18,0.5737704918032787,0.5590301694448272,0.5737704918032787,0.5635121708892201,8,10
RacketSports,Local DISSFCM,Turn Vote,59,0.7377049180327869,0.8388474913065077,0.7377049180327869,0.7193513898788312,12,0.01
RacketSports,Local DISSFCM,Majority Vote,58,0.7377049180327869,0.7861141709324175,0.7377049180327869,0.7342647286564457,12,0.01
RacketSports,Local DISSFCM,Min Move,33,0.5245901639344263,0.5567266210924537,0.5245901639344263,0.5278084158041852,12,0.01
RacketSports,Local DISSFCM,Turn Vote,45,0.3442622950819672,0.6678809957498482,0.3442622950819672,0.26137960400255483,12,0.1
RacketSports,Local DISSFCM,Majority Vote,45,0.3770491803278688,0.6352459016393442,0.3770491803278688,0.32888015231313206,12,0.1
RacketSports,Local DISSFCM,Min Move,22,0.5737704918032787,0.5323965651834504,0.5737704918032787,0.5168248490077654,12,0.1
RacketSports,Local DISSFCM,Turn Vote,44,0.639344262295082,0.6941291859324645,0.639344262295082,0.637428145624867,12,1
RacketSports,Local DISSFCM,Majority Vote,44,0.5245901639344263,0.6820176544766708,0.5245901639344263,0.5256609655603,12,1
RacketSports,Local DISSFCM,Min Move,12,0.6065573770491803,0.6563752276867031,0.6065573770491803,0.5978722797410227,12,1
RacketSports,Local DISSFCM,Turn Vote,35,0.4098360655737705,0.6687158469945356,0.4098360655737705,0.34564907930385275,12,10
RacketSports,Local DISSFCM,Majority Vote,35,0.3770491803278688,0.692124718739955,0.3770491803278688,0.31432027994298606,12,10
RacketSports,Local DISSFCM,Min Move,13,0.5081967213114754,0.4711808030411024,0.5081967213114754,0.4579538374831403,12,10
RacketSports,Local IFCM,Turn Vote,4,0.4426229508196721,0.4786885245901639,0.4426229508196721,0.3820257611241218,4
RacketSports,Local IFCM,Majority Vote,4,0.4426229508196721,0.4786885245901639,0.4426229508196721,0.3820257611241218,4
RacketSports,Local IFCM,Min Move,4,0.5737704918032787,0.6096399047218719,0.5737704918032787,0.5570103128228384,4
RacketSports,Local IFCM,Turn Vote,8,0.5409836065573771,0.6141369888826079,0.5409836065573771,0.5397399660825325,8
RacketSports,Local IFCM,Majority Vote,8,0.5573770491803278,0.5727946916471507,0.5573770491803278,0.5632786885245902,8
RacketSports,Local IFCM,Min Move,8,0.5245901639344263,0.5188134270101483,0.5245901639344263,0.47653195406329446,8
RacketSports,Local IFCM,Turn Vote,12,0.5409836065573771,0.571907106241979,0.5409836065573771,0.5429156908665105,12
RacketSports,Local IFCM,Majority Vote,12,0.5245901639344263,0.6914670029424128,0.5245901639344263,0.53912143441493,12
RacketSports,Local IFCM,Min Move,12,0.5737704918032787,0.5611856267593973,0.5737704918032787,0.5518090307736555,12
RacketSports,Local IFCM,Turn Vote,16,0.5737704918032787,0.6986729117876658,0.5737704918032787,0.5573770491803278,16
RacketSports,Local IFCM,Majority Vote,16,0.5901639344262295,0.7641227292866637,0.5901639344262295,0.5887499447660289,16
RacketSports,Local IFCM,Min Move,16,0.6065573770491803,0.6114205035689073,0.6065573770491803,0.5957715014676409,16
RacketSports,Local IFCM,Turn Vote,20,0.5901639344262295,0.64,0.5901639344262295,0.5826862237561116,20
RacketSports,Local IFCM,Majority Vote,20,0.5901639344262295,0.682279469164715,0.5901639344262295,0.5904930691815937,20
RacketSports,Local IFCM,Min Move,20,0.6229508196721312,0.6130627114233672,0.6229508196721312,0.6127049180327869,20
RacketSports,Local IFCM,Turn Vote,24,0.5081967213114754,0.6109289617486339,0.5081967213114754,0.4713774260410778,24
RacketSports,Local IFCM,Majority Vote,24,0.5409836065573771,0.5533672156622976,0.5409836065573771,0.5342487623550372,24
RacketSports,Local IFCM,Min Move,24,0.5901639344262295,0.5208288978780782,0.5901639344262295,0.5316332726168792,24
RacketSports,Local IFCM,Turn Vote,28,0.639344262295082,0.6792669989391301,0.639344262295082,0.6307004470938897,28
RacketSports,Local IFCM,Majority Vote,28,0.7377049180327869,0.7647397181478286,0.7377049180327869,0.7339463372250257,28
RacketSports,Local IFCM,Min Move,28,0.5901639344262295,0.6411657559198543,0.5901639344262295,0.5793339749120595,28
RacketSports,Local IFCM,Turn Vote,32,0.6229508196721312,0.613224566632677,0.6229508196721312,0.5978115930661227,32
RacketSports,Local IFCM,Majority Vote,32,0.6721311475409836,0.6706272673003627,0.6721311475409836,0.6664348150682801,32
RacketSports,Local IFCM,Min Move,32,0.5737704918032787,0.7013735046521932,0.5737704918032787,0.5705789735725587,32
RacketSports,Local IFCM,Turn Vote,36,0.6885245901639344,0.7076982072668009,0.6885245901639344,0.6777091760698319,36
RacketSports,Local IFCM,Majority Vote,36,0.6557377049180327,0.7165863066538092,0.6557377049180327,0.6538111384162337,36
RacketSports,Local IFCM,Min Move,36,0.6065573770491803,0.6603811677299525,0.6065573770491803,0.6046836678158617,36
RacketSports,Local IFCM,Turn Vote,40,0.6557377049180327,0.7247596505069986,0.6557377049180327,0.6595980962453728,40
RacketSports,Local IFCM,Majority Vote,40,0.639344262295082,0.6852416436022993,0.639344262295082,0.6424425070329468,40
RacketSports,Local IFCM,Min Move,40,0.6065573770491803,0.7270624008461132,0.6065573770491803,0.5931024642100741,40
RacketSports,FCM,Turn Vote,4,0.2786885245901639,0.08800690250215704,0.2786885245901639,0.13377049180327866,4
RacketSports,FCM,Majority Vote,4,0.2786885245901639,0.08957845433255268,0.2786885245901639,0.13557820115197164,4
RacketSports,FCM,Min Move,4,0.3114754098360656,0.3063231850117096,0.3114754098360656,0.21192682347350916,4
RacketSports,FCM,Turn Vote,8,0.4098360655737705,0.4344262295081967,0.4098360655737705,0.3884558222728716,8
RacketSports,FCM,Majority Vote,8,0.36065573770491804,0.4247914869140063,0.36065573770491804,0.3495206323557336,8
RacketSports,FCM,Min Move,8,0.2459016393442623,0.1557377049180328,0.2459016393442623,0.11990632318501172,8
RacketSports,FCM,Turn Vote,12,0.4098360655737705,0.31972200977621124,0.4098360655737705,0.346448087431694,12
RacketSports,FCM,Majority Vote,12,0.4918032786885246,0.5938209331651955,0.4918032786885246,0.42672559240512703,12
RacketSports,FCM,Min Move,12,0.45901639344262296,0.5218697513779481,0.45901639344262296,0.4271064467766117,12
RacketSports,FCM,Turn Vote,16,0.5409836065573771,0.6273799252228933,0.5409836065573771,0.4745207737011016,16
RacketSports,FCM,Majority Vote,16,0.47540983606557374,0.6556326187473729,0.47540983606557374,0.4251671825442317,16
RacketSports,FCM,Min Move,16,0.45901639344262296,0.5474615002483855,0.45901639344262296,0.4748927453845487,16
RacketSports,FCM,Turn Vote,20,0.45901639344262296,0.45083155143739606,0.45901639344262296,0.4353352481482634,20
RacketSports,FCM,Majority Vote,20,0.5081967213114754,0.4896083023373283,0.5081967213114754,0.479716126825704,20
RacketSports,FCM,Min Move,20,0.5573770491803278,0.6023017055803941,0.5573770491803278,0.5635181777273608,20
RacketSports,FCM,Turn Vote,24,0.47540983606557374,0.5570096099491237,0.47540983606557374,0.4384995696471106,24
RacketSports,FCM,Majority Vote,24,0.4918032786885246,0.38379391100702576,0.4918032786885246,0.4290701301896824,24
RacketSports,FCM,Min Move,24,0.4918032786885246,0.49374644561481595,0.4918032786885246,0.48754618892659335,24
RacketSports,FCM,Turn Vote,28,0.5573770491803278,0.6366803278688524,0.5573770491803278,0.5440041643743072,28
RacketSports,FCM,Majority Vote,28,0.5737704918032787,0.668893787023006,0.5737704918032787,0.5500425015179113,28
RacketSports,FCM,Min Move,28,0.4426229508196721,0.4517949504690103,0.4426229508196721,0.42151829248603434,28
RacketSports,FCM,Turn Vote,32,0.47540983606557374,0.6430012610340479,0.47540983606557374,0.4520686963309914,32
RacketSports,FCM,Majority Vote,32,0.47540983606557374,0.6581163612986178,0.47540983606557374,0.4341288277440133,32
RacketSports,FCM,Min Move,32,0.36065573770491804,0.34801708756679195,0.36065573770491804,0.3443053357807456,32
RacketSports,FCM,Turn Vote,36,0.4918032786885246,0.5822760750772156,0.4918032786885246,0.47732719777586036,36
RacketSports,FCM,Majority Vote,36,0.45901639344262296,0.5860495017679203,0.45901639344262296,0.42872416250890943,36
RacketSports,FCM,Min Move,36,0.3114754098360656,0.31366820793050304,0.3114754098360656,0.3057031203367871,36
RacketSports,FCM,Turn Vote,40,0.5737704918032787,0.6913512170889219,0.5737704918032787,0.5104056155315652,40
RacketSports,FCM,Majority Vote,40,0.5245901639344263,0.5534881828906154,0.5245901639344263,0.4704545244831258,40
RacketSports,FCM,Min Move,40,0.47540983606557374,0.5594405594405595,0.47540983606557374,0.46520961729714944,40
RacketSports,KNN,Majority Vote,0,0.8360655737704918,0.8431197218082462,0.8360655737704918,0.8308837384586394,3
RacketSports,KNN,Majority Vote,0,0.8688524590163934,0.8803775459513165,0.8688524590163934,0.8650671021501998,4
RacketSports,KNN,Majority Vote,0,0.8360655737704918,0.8356452290878521,0.8360655737704918,0.8330308529945555,5
RacketSports,KNN,Majority Vote,0,0.8032786885245902,0.8157559198542804,0.8032786885245902,0.7923669546959542,6
RacketSports,KNN,Majority Vote,0,0.8688524590163934,0.8705758722152166,0.8688524590163934,0.866650798845616,7
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8566744730679157,0.8524590163934426,0.8490486336727151,8
RacketSports,KNN,Majority Vote,0,0.7868852459016393,0.8010928961748632,0.7868852459016393,0.7717275559703946,9
RacketSports,KNN,Majority Vote,0,0.7868852459016393,0.8033856022808268,0.7868852459016393,0.7817295645844226,10
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.8252608047690015,0.819672131147541,0.8140395124001681,11
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7809523809523808,0.7704918032786885,0.7546845884889979,12
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.8234263004754807,0.819672131147541,0.8135328440585649,13
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.8296032311712995,0.819672131147541,0.8120348677505125,14
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8613228301752892,0.8524590163934426,0.8480945179645009,15
RacketSports,Local DISSFCM,Turn Vote,43,0.6065573770491803,0.6993301604089547,0.6065573770491803,0.5839650805918979,4,0.01
RacketSports,Local DISSFCM,Majority Vote,43,0.5737704918032787,0.6342795637877605,0.5737704918032787,0.5402105088491403,4,0.01
RacketSports,Local DISSFCM,Min Move,4,0.47540983606557374,0.4729937679331835,0.47540983606557374,0.45880891729649004,4,0.01
RacketSports,Local DISSFCM,Turn Vote,4,0.5081967213114754,0.4998610121168924,0.5081967213114754,0.4791672133205532,4,0.1
RacketSports,Local DISSFCM,Majority Vote,4,0.5081967213114754,0.4998610121168924,0.5081967213114754,0.4791672133205532,4,0.1
RacketSports,Local DISSFCM,Min Move,4,0.5081967213114754,0.4998610121168924,0.5081967213114754,0.4791672133205532,4,0.1
RacketSports,Local DISSFCM,Turn Vote,32,0.5081967213114754,0.5580898075552388,0.5081967213114754,0.44915054028513907,4,1
RacketSports,Local DISSFCM,Majority Vote,35,0.6065573770491803,0.5362668967500719,0.6065573770491803,0.5367573824329054,4,1
RacketSports,Local DISSFCM,Min Move,4,0.4918032786885246,0.5068306010928961,0.4918032786885246,0.47985474404801415,4,1
RacketSports,Local DISSFCM,Turn Vote,14,0.4098360655737705,0.3010361892978658,0.4098360655737705,0.29566969627001954,4,10
RacketSports,Local DISSFCM,Majority Vote,14,0.4098360655737705,0.32786885245901637,0.4098360655737705,0.3005464480874317,4,10
RacketSports,Local DISSFCM,Min Move,6,0.5081967213114754,0.3950819672131147,0.5081967213114754,0.433161689417082,4,10
RacketSports,Local DISSFCM,Turn Vote,39,0.5901639344262295,0.5488273590085496,0.5901639344262295,0.5217692143921652,8,0.01
RacketSports,Local DISSFCM,Majority Vote,36,0.5737704918032787,0.624989491382934,0.5737704918032787,0.567794160636687,8,0.01
RacketSports,Local DISSFCM,Min Move,23,0.6557377049180327,0.6531355711683581,0.6557377049180327,0.6507783441245351,8,0.01
RacketSports,Local DISSFCM,Turn Vote,58,0.5901639344262295,0.6396920019870839,0.5901639344262295,0.5661063811455828,8,0.1
RacketSports,Local DISSFCM,Majority Vote,55,0.5573770491803278,0.6321233411397346,0.5573770491803278,0.5385456073980663,8,0.1
RacketSports,Local DISSFCM,Min Move,49,0.5245901639344263,0.6548009367681499,0.5245901639344263,0.5162327225972356,8,0.1
RacketSports,Local DISSFCM,Turn Vote,44,0.5081967213114754,0.5339550009955533,0.5081967213114754,0.4994535519125683,8,1
RacketSports,Local DISSFCM,Majority Vote,44,0.5409836065573771,0.6533957845433256,0.5409836065573771,0.5013838620395997,8,1
RacketSports,Local DISSFCM,Min Move,15,0.5901639344262295,0.6426836672738312,0.5901639344262295,0.5599685038585265,8,1
RacketSports,Local DISSFCM,Turn Vote,21,0.4098360655737705,0.5100525827404887,0.4098360655737705,0.3112115314839859,8,10
RacketSports,Local DISSFCM,Majority Vote,21,0.45901639344262296,0.5467695274831245,0.45901639344262296,0.3868793062485151,8,10
RacketSports,Local DISSFCM,Min Move,8,0.5901639344262295,0.5984335154826957,0.5901639344262295,0.5701015417788874,8,10
RacketSports,Local DISSFCM,Turn Vote,47,0.5409836065573771,0.6185191857323005,0.5409836065573771,0.4779698764751803,12,0.01
RacketSports,Local DISSFCM,Majority Vote,48,0.5409836065573771,0.6388224551028395,0.5409836065573771,0.4894613583138174,12,0.01
RacketSports,Local DISSFCM,Min Move,21,0.6229508196721312,0.6590869028732592,0.6229508196721312,0.583015714717921,12,0.01
RacketSports,Local DISSFCM,Turn Vote,58,0.5901639344262295,0.6116705698672912,0.5901639344262295,0.5495770972704637,12,0.1
RacketSports,Local DISSFCM,Majority Vote,55,0.6065573770491803,0.6222242921013412,0.6065573770491803,0.5941586583757301,12,0.1
RacketSports,Local DISSFCM,Min Move,42,0.6229508196721312,0.6923076923076924,0.6229508196721312,0.6307074193182908,12,0.1
RacketSports,Local DISSFCM,Turn Vote,40,0.5573770491803278,0.7679971489665003,0.5573770491803278,0.47887067395264127,12,1
RacketSports,Local DISSFCM,Majority Vote,40,0.5573770491803278,0.6281562087808555,0.5573770491803278,0.48027461142215244,12,1
RacketSports,Local DISSFCM,Min Move,30,0.5409836065573771,0.605296343001261,0.5409836065573771,0.5548269581056466,12,1
RacketSports,Local DISSFCM,Turn Vote,28,0.47540983606557374,0.5942622950819673,0.47540983606557374,0.4468927128941384,12,10
RacketSports,Local DISSFCM,Majority Vote,28,0.5081967213114754,0.6420765027322405,0.5081967213114754,0.5184231069476971,12,10
RacketSports,Local DISSFCM,Min Move,20,0.5901639344262295,0.6404826958105646,0.5901639344262295,0.5740979696374282,12,10
RacketSports,Local IFCM,Turn Vote,4,0.45901639344262296,0.39617486338797814,0.45901639344262296,0.4167894194979012,4
RacketSports,Local IFCM,Majority Vote,4,0.45901639344262296,0.39617486338797814,0.45901639344262296,0.4167894194979012,4
RacketSports,Local IFCM,Min Move,4,0.5245901639344263,0.535771332492644,0.5245901639344263,0.5154026301567285,4
RacketSports,Local IFCM,Turn Vote,8,0.5737704918032787,0.6256830601092896,0.5737704918032787,0.5684151530570858,8
